question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,clarity_precision,difficulty_assessment,grammatical_parallel,homogeneity,length_check,passage_reference,plausibility,single_correct_answer,specificity_balance,standard_alignment,too_close
quiz_302870_sibling_4,article_101106,7926b7f24fc2,John Cabot,Which detail from the passage best shows that Cabot's voy...,64%,❌,7/11,"difficulty_assessment, grammatical_parallel, homogeneity, plausibility",20260112_190042,✅,❌,❌,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302871,article_101106,0961412f3b8b,John Cabot,This passage was most likely written to,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302871_sibling_1,article_101106,5de047fd742c,John Cabot,"The text states that Cabot 'was sure he had found a new,...",82%,✅,9/11,"length_check, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302871_sibling_2,article_101106,6851e9232bc1,John Cabot,What is the main idea of the entire passage about John Ca...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302871_sibling_3,article_101106,51103149526e,John Cabot,The author includes the section about life on sailing shi...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302871_sibling_4,article_101106,8dae72e25d0c,John Cabot,"Based on the details in the passage, which statement best...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302876,article_101107,19fdf3abfe3d,Henry Hudson,"According to the passage, what did the sailors think abou...",91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302876_sibling_1,article_101107,30f91bba7e0c,Henry Hudson,What did Hudson write in his journal after his first atte...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302876_sibling_2,article_101107,68d0c9282231,Henry Hudson,"Based on the passage, what was Hudson's point of view abo...",91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302876_sibling_3,article_101107,966912c0c832,Henry Hudson,"According to the passage, how did the native people view...",82%,✅,9/11,"plausibility, standard_alignment",20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302876_sibling_4,article_101107,c8689e07745b,Henry Hudson,Which detail from the passage shows Hudson's own view of...,73%,❌,8/11,"difficulty_assessment, length_check, plausibility",20260112_190042,✅,❌,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302877,article_101107,8a434eeedc98,Henry Hudson,"Based on Hudson's experiences on his four voyages, what c...",82%,✅,9/11,"difficulty_assessment, length_check",20260112_190042,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302877_sibling_1,article_101107,1efcae90498d,Henry Hudson,Why did Hudson keep trying to find the Northwest Passage...,82%,✅,9/11,"plausibility, standard_alignment",20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302877_sibling_2,article_101107,4b9b208c2986,Henry Hudson,What connection can you make between Hudson's actions in...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302877_sibling_3,article_101107,a9fdbba3fb52,Henry Hudson,"Based on the passage, what effect did winter conditions h...",82%,✅,9/11,"difficulty_assessment, standard_alignment",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302877_sibling_4,article_101107,6f0dc62b122f,Henry Hudson,How does the information about Hudson Bay in paragraph 5...,82%,✅,9/11,"difficulty_assessment, plausibility",20260112_190042,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302878,article_101107,accd3c3dd3cc,Henry Hudson,When did Hudson's crew abandon him?,73%,❌,8/11,"difficulty_assessment, length_check, too_close",20260112_190042,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302878_sibling_1,article_101107,1642c0067d31,Henry Hudson,"According to the passage, what happened between the time...",73%,❌,8/11,"difficulty_assessment, plausibility, single_correct_answer",20260112_190042,✅,❌,✅,✅,✅,✅,❌,❌,✅,✅,✅
quiz_302878_sibling_2,article_101107,053c25514e39,Henry Hudson,Why was Hudson's belief about sailing across the North Po...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302878_sibling_3,article_101107,c7a002d8bbe9,Henry Hudson,What was unusual about where sailors slept on Hudson's sh...,91%,✅,10/11,plausibility,20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302878_sibling_4,article_101107,64842b4d9b7d,Henry Hudson,"Based on paragraph 4, what can you conclude about daily l...",82%,✅,9/11,"difficulty_assessment, plausibility",20260112_190042,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302879,article_101107,550e218221ea,Henry Hudson,What is the main idea of the part that describes the sail...,91%,✅,10/11,plausibility,20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302879_sibling_1,article_101107,8bcccea9a4bc,Henry Hudson,"According to the passage, what physical challenge did sai...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302879_sibling_2,article_101107,59b2a5058764,Henry Hudson,What is the main idea of the section describing Hudson's...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302879_sibling_3,article_101107,dc9476fd0efd,Henry Hudson,How do the details about Hudson trying different routes s...,64%,❌,7/11,"difficulty_assessment, grammatical_parallel, plausibility, too_close",20260112_190042,✅,❌,❌,✅,✅,✅,❌,✅,✅,✅,❌
quiz_302879_sibling_4,article_101107,549fd41b8b8b,Henry Hudson,What main idea does the author communicate through the de...,82%,✅,9/11,"passage_reference, plausibility",20260112_190042,✅,✅,✅,✅,✅,❌,❌,✅,✅,✅,✅
quiz_302880,article_101107,5d5318a69d64,Henry Hudson,Part B: How do the key details about Hudson's four trips...,91%,✅,10/11,clarity_precision,20260112_190042,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302880_sibling_1,article_101107,1dae4e7fe040,Henry Hudson,"Based on the passage, what main idea connects Hudson's fi...",91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302880_sibling_2,article_101107,9cc9c9f1052f,Henry Hudson,How do the key details about native people in paragraph 3...,91%,✅,10/11,plausibility,20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302880_sibling_3,article_101107,c61a03ddebd0,Henry Hudson,What can you conclude about Hudson's priorities based on...,82%,✅,9/11,"difficulty_assessment, standard_alignment",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302880_sibling_4,article_101107,970fc590bfa9,Henry Hudson,"Based on the passage, how does the description of Hudson...",82%,✅,9/11,"difficulty_assessment, plausibility",20260112_190042,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302884,article_101108,75343a39288f,The Fur Trade and Samuel de Champlain,"According to Section 3, which action happens immediately...",73%,❌,8/11,"clarity_precision, passage_reference, standard_alignment",20260112_190042,❌,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅
quiz_302884_sibling_1,article_101108,aff16ea7436f,The Fur Trade and Samuel de Champlain,What happened right after French traders made treaties wi...,73%,❌,8/11,"clarity_precision, plausibility, standard_alignment",20260112_190042,❌,✅,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302884_sibling_2,article_101108,6a91645458d0,The Fur Trade and Samuel de Champlain,"Based on Section 2, what did Champlain do first when expl...",64%,❌,7/11,"clarity_precision, length_check, single_correct_answer, standard_alignment",20260112_190042,❌,✅,✅,✅,❌,✅,✅,❌,✅,❌,✅
quiz_302884_sibling_3,article_101108,d5e8260c83bb,The Fur Trade and Samuel de Champlain,Why did Native American people bring furs to French tradi...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302884_sibling_4,article_101108,d9690d979753,The Fur Trade and Samuel de Champlain,"According to the passage, which step in the fur trade pro...",73%,❌,8/11,"clarity_precision, single_correct_answer, standard_alignment",20260112_190042,❌,✅,✅,✅,✅,✅,✅,❌,✅,❌,✅
quiz_302885,article_101108,0137905a49b3,The Fur Trade and Samuel de Champlain,Which fact about the French fur trade is clearly supporte...,91%,✅,10/11,plausibility,20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302885_sibling_1,article_101108,130b4d48bea2,The Fur Trade and Samuel de Champlain,"Based on the passage, which statement about French tradin...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302885_sibling_2,article_101108,b6a261a07cc7,The Fur Trade and Samuel de Champlain,Which detail from the passage proves that beaver populati...,82%,✅,9/11,"grammatical_parallel, standard_alignment",20260112_190042,✅,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302885_sibling_3,article_101108,ae8219505a55,The Fur Trade and Samuel de Champlain,What information from Section 2 shows that the lake regio...,73%,❌,8/11,"homogeneity, length_check, standard_alignment",20260112_190042,✅,✅,✅,❌,❌,✅,✅,✅,✅,❌,✅
quiz_302885_sibling_4,article_101108,f8c169c0a1dd,The Fur Trade and Samuel de Champlain,The passage states that the fur trade 'continued for two...,73%,❌,8/11,"plausibility, specificity_balance, standard_alignment",20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,❌,❌,✅
quiz_302886,article_101108,b14a00e20de2,The Fur Trade and Samuel de Champlain,Which detail supports the idea that the fur trade was ext...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302886_sibling_1,article_101108,e86f7944800b,The Fur Trade and Samuel de Champlain,The passage explains that Native people wanted European g...,91%,✅,10/11,plausibility,20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302886_sibling_2,article_101108,fd1cb2addc47,The Fur Trade and Samuel de Champlain,Which detail best supports the main idea that beaver fur...,73%,❌,8/11,"grammatical_parallel, homogeneity, length_check",20260112_190042,✅,✅,❌,❌,❌,✅,✅,✅,✅,✅,✅
quiz_302886_sibling_3,article_101108,fad7d2ec266e,The Fur Trade and Samuel de Champlain,The passage states that beaver pelts made the French trad...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302886_sibling_4,article_101108,d8163455f3c1,The Fur Trade and Samuel de Champlain,"Based on Section 2, which detail shows that Champlain's e...",91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302887,article_101108,f7265f2cf2b5,The Fur Trade and Samuel de Champlain,"According to the passage, the treaties helped the French",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302887_sibling_1,article_101108,7007e1c4230c,The Fur Trade and Samuel de Champlain,The passage explains that Canada put a beaver on their ni...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302887_sibling_2,article_101108,2d02ff9a05dc,The Fur Trade and Samuel de Champlain,"According to the passage, Native Americans gathering pelt...",64%,❌,7/11,"clarity_precision, difficulty_assessment, homogeneity, plausibility",20260112_190042,❌,❌,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302887_sibling_3,article_101108,db57c3300aea,The Fur Trade and Samuel de Champlain,What relationship does the passage describe between Europ...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302887_sibling_4,article_101108,4a881684e68b,The Fur Trade and Samuel de Champlain,"Based on Section 3, what was the result of the French mak...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302892,article_101109,a7e39359426b,A History of People in North America,What is the main topic of Section 2?,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302892_sibling_1,article_101109,5ad704cb6746,A History of People in North America,Which section tells mainly about how many Vikings lived i...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302892_sibling_2,article_101109,4527a7674c1f,A History of People in North America,Where would you look to find information about Viking rui...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302892_sibling_3,article_101109,a8e2e205704c,A History of People in North America,In which paragraph would you find details about how Vikin...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302892_sibling_4,article_101109,c9db3b74cd3c,A History of People in North America,If you wanted to learn about different theories for when...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302893,article_101109,67bdab649b9c,A History of People in North America,Why did the author write this passage?,82%,✅,9/11,"plausibility, specificity_balance",20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,❌,✅,✅
quiz_302893_sibling_1,article_101109,b4b1021538a0,A History of People in North America,"Based on the passage structure, what point is the author...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302893_sibling_2,article_101109,e67e33c0eae7,A History of People in North America,How does the author show their opinion about whether the...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302893_sibling_3,article_101109,8f6464b917c7,A History of People in North America,What does the author suggest by asking readers to 'learn...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302893_sibling_4,article_101109,32ed471cc31b,A History of People in North America,Why does the author present information about Native Amer...,73%,❌,8/11,"difficulty_assessment, length_check, plausibility",20260112_190042,✅,❌,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302894,article_101109,e02daf79b51e,A History of People in North America,This passage is organized by,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302894_sibling_1,article_101109,f3a5355f4fe2,A History of People in North America,How does the author organize the information about Viking...,82%,✅,9/11,"difficulty_assessment, length_check",20260112_190042,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302894_sibling_2,article_101109,3f2dfd7cf134,A History of People in North America,What connection does the author make between the paragrap...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302894_sibling_3,article_101109,cad4a4d20d01,A History of People in North America,How are the sentences about Viking exploration connected...,64%,❌,7/11,"clarity_precision, difficulty_assessment, length_check, standard_alignment",20260112_190042,❌,❌,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302894_sibling_4,article_101109,6b3288e53f0e,A History of People in North America,What organizational pattern connects the sentences about...,82%,✅,9/11,"difficulty_assessment, standard_alignment",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302895,article_101109,76c6fa79d142,A History of People in North America,What is the author's view of who should be considered the...,73%,❌,8/11,"difficulty_assessment, single_correct_answer, standard_alignment",20260112_190042,✅,❌,✅,✅,✅,✅,✅,❌,✅,❌,✅
quiz_302895_sibling_1,article_101109,3ebc68616ac3,A History of People in North America,The author includes information about both Vikings and Na...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302895_sibling_2,article_101109,6b3c08e29cbd,A History of People in North America,"According to the passage, what specific evidence do scien...",91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302895_sibling_3,article_101109,c477623c0335,A History of People in North America,The passage states that scientists believe humans first l...,64%,❌,7/11,"difficulty_assessment, length_check, plausibility, specificity_balance",20260112_190042,✅,❌,✅,✅,❌,✅,❌,✅,❌,✅,✅
quiz_302895_sibling_4,article_101109,d4a46c05eb47,A History of People in North America,"Based on evidence throughout the passage, which statement...",82%,✅,9/11,"difficulty_assessment, length_check",20260112_190042,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302900,article_101110,a6b4abf5a593,Caribbean Words,What is needed to make a canoe?,64%,❌,7/11,"grammatical_parallel, homogeneity, plausibility, standard_alignment",20260112_190042,✅,✅,❌,❌,✅,✅,❌,✅,✅,❌,✅
quiz_302900_sibling_1,article_101110,419632b63af2,Caribbean Words,"According to the passage, what material did Caribbean peo...",73%,❌,8/11,"homogeneity, plausibility, standard_alignment",20260112_190042,✅,✅,✅,❌,✅,✅,❌,✅,✅,❌,✅
quiz_302900_sibling_2,article_101110,4ea26247effc,Caribbean Words,How did Caribbean people travel between islands?,82%,✅,9/11,"plausibility, standard_alignment",20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302900_sibling_3,article_101110,4c996f82c73c,Caribbean Words,Which detail from the passage shows that hurricanes form...,82%,✅,9/11,"length_check, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302900_sibling_4,article_101110,6e00151d30a6,Caribbean Words,"Based on the passage, what tools did Caribbean people use...",73%,❌,8/11,"homogeneity, plausibility, standard_alignment",20260112_190042,✅,✅,✅,❌,✅,✅,❌,✅,✅,❌,✅
quiz_302901,article_101110,2b6805be3e4a,Caribbean Words,The author of this passage would most likely agree that,82%,✅,9/11,"length_check, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302901_sibling_1,article_101110,52dbbb480d5e,Caribbean Words,The author would most likely believe that,82%,✅,9/11,"plausibility, standard_alignment",20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302901_sibling_2,article_101110,11dcf34e0864,Caribbean Words,Which statement reflects the author's view about native C...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302901_sibling_3,article_101110,a531dcc3b503,Caribbean Words,"Based on how the author presents information, what would...",82%,✅,9/11,"length_check, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302901_sibling_4,article_101110,3938bdb66e6b,Caribbean Words,What does the author suggest by including the potato's jo...,82%,✅,9/11,"length_check, plausibility",20260112_190042,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302902,article_101110,3ab7b03a7023,Caribbean Words,Which step occurs after Spanish explorers brought potatoe...,82%,✅,9/11,"difficulty_assessment, grammatical_parallel",20260112_190042,✅,❌,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302902_sibling_1,article_101110,10f37192b616,Caribbean Words,"According to the passage, what happens to a hurricane whe...",82%,✅,9/11,"length_check, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302902_sibling_2,article_101110,b94b0829f04a,Caribbean Words,Why did European farmers start growing potatoes by the la...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302902_sibling_3,article_101110,f2058fdd0fc7,Caribbean Words,What connection does the passage make between Caribbean p...,73%,❌,8/11,"length_check, plausibility, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302902_sibling_4,article_101110,ea9527b0f67b,Caribbean Words,"Based on the passage, what is the relationship between th...",82%,✅,9/11,"plausibility, standard_alignment",20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302903,article_101110,f86afd1bace3,Caribbean Words,Why is the Caribbean region important to this passage?,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302903_sibling_1,article_101110,ea1784b17a0d,Caribbean Words,How does the passage show that barbecue cooking spread be...,82%,✅,9/11,"single_correct_answer, standard_alignment",20260112_190042,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌,✅
quiz_302903_sibling_2,article_101110,d07580bc19c2,Caribbean Words,What is the purpose of explaining that people should not...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302903_sibling_3,article_101110,0dab804e0abc,Caribbean Words,Which detail best supports the idea that potatoes became...,91%,✅,10/11,grammatical_parallel,20260112_190042,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302903_sibling_4,article_101110,734a24c13598,Caribbean Words,"Based on the passage, why does the author explain that Ca...",64%,❌,7/11,"clarity_precision, plausibility, single_correct_answer, standard_alignment",20260112_190042,❌,✅,✅,✅,✅,✅,❌,❌,✅,❌,✅
quiz_302908,article_101111,b55500ae79b2,The First English Colony,"Based on the story, what did the colonists do before John...",91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302908_sibling_1,article_101111,76f54e52da7c,The First English Colony,Why did the colonists decide to rebuild the homes at Fort...,91%,✅,10/11,plausibility,20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302908_sibling_2,article_101111,276ef632e717,The First English Colony,"Based on the passage, what did the crew members do that c...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302908_sibling_3,article_101111,e769fc565165,The First English Colony,"According to the passage, how did Robert and George feel...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302908_sibling_4,article_101111,2e8aa556ce91,The First English Colony,What information from the passage shows that the colonist...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302909,article_101111,79753c58bc47,The First English Colony,"According to the passage, what was the most serious probl...",82%,✅,9/11,"difficulty_assessment, plausibility",20260112_190042,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302909_sibling_1,article_101111,435df7e283f4,The First English Colony,What was the main challenge that worried all the colonist...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302909_sibling_2,article_101111,52b330e1f1b5,The First English Colony,"According to the passage, what lesson can readers learn f...",82%,✅,9/11,"length_check, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302909_sibling_3,article_101111,bb62d511b9ff,The First English Colony,"Based on the details in the passage, what was one reason...",91%,✅,10/11,plausibility,20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302909_sibling_4,article_101111,49201ad9fc68,The First English Colony,Which detail from the passage shows what the colonists ho...,82%,✅,9/11,"plausibility, standard_alignment",20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302910,article_101111,687eef78ed6d,The First English Colony,What does the passage tell the reader about the English c...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302910_sibling_1,article_101111,591ecd3f9d06,The First English Colony,"Based on the passage, how does the author organize the in...",91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302910_sibling_2,article_101111,ee5bfaddcead,The First English Colony,How do the different parts of the passage work together t...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302910_sibling_3,article_101111,452e2c984a11,The First English Colony,What do the section divisions in the passage help the rea...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302910_sibling_4,article_101111,866ecb464414,The First English Colony,Why does the author include information about Spain and Q...,82%,✅,9/11,"plausibility, standard_alignment",20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302916,article_101112,c1b65fef2f5b,"Jamestown, Part I: A New Life","Based on the text, where should Tom look to find the toba...",91%,✅,10/11,plausibility,20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302916_sibling_1,article_101112,55cb2debf645,"Jamestown, Part I: A New Life","According to the passage, what did Tom do before going to...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302916_sibling_2,article_101112,3590ddbbd49c,"Jamestown, Part I: A New Life",Which detail from the text shows why Mrs. Tucker told Tom...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302916_sibling_3,article_101112,0a36b69172b5,"Jamestown, Part I: A New Life",How does the passage show that Tom was late for work?,64%,❌,7/11,"grammatical_parallel, homogeneity, length_check, plausibility",20260112_190042,✅,✅,❌,❌,❌,✅,❌,✅,✅,✅,✅
quiz_302916_sibling_4,article_101112,3f02da2a0645,"Jamestown, Part I: A New Life",What does the text reveal about the relationship between...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302917,article_101112,78f3ad69ff51,"Jamestown, Part I: A New Life","In the passage, the words difficult and harshest are used...",82%,✅,9/11,"length_check, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302917_sibling_1,article_101112,794aa5744060,"Jamestown, Part I: A New Life","In the passage, the words tattered and grimy describe",91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302917_sibling_2,article_101112,47112d746925,"Jamestown, Part I: A New Life","The passage uses the words hunger, sickness, and cold wea...",82%,✅,9/11,"length_check, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302917_sibling_3,article_101112,bf389eaa4d1d,"Jamestown, Part I: A New Life",Which words in the passage are used to describe John Rolf...,64%,❌,7/11,"homogeneity, length_check, plausibility, standard_alignment",20260112_190042,✅,✅,✅,❌,❌,✅,❌,✅,✅,❌,✅
quiz_302917_sibling_4,article_101112,aa64856a7315,"Jamestown, Part I: A New Life",The words tiny and small in paragraph 4 both describe,82%,✅,9/11,"difficulty_assessment, standard_alignment",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302918,article_101112,e2eac2815e01,"Jamestown, Part I: A New Life",Read this outline about Tom's life in Jamestown. I. Tom's...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302918_sibling_1,article_101112,37b0dcc1be3b,"Jamestown, Part I: A New Life",Read this outline about tobacco farming: I. Planting Proc...,73%,❌,8/11,"homogeneity, plausibility, standard_alignment",20260112_190042,✅,✅,✅,❌,✅,✅,❌,✅,✅,❌,✅
quiz_302918_sibling_2,article_101112,eeaabbff28b0,"Jamestown, Part I: A New Life","According to the passage, which event happened first in t...",82%,✅,9/11,"difficulty_assessment, standard_alignment",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302918_sibling_3,article_101112,53bbd073e942,"Jamestown, Part I: A New Life","Based on paragraph 4, what can readers conclude about why...",73%,❌,8/11,"difficulty_assessment, length_check, standard_alignment",20260112_190042,✅,❌,✅,✅,❌,✅,✅,✅,✅,❌,✅
